,WEEK_PRI,YEAR_PRI,1,2,3,4,NONE,TOTAL,OCURENCE_1,OCURENCE_2,OCURENCE_3,OCURENCE_4
493,30,2012,0.0,0.0,0.0,0.0,9.0,9.0,0,0,0,0
494,30,2013,0.0,0.0,0.0,1.0,16.0,17.0,0,0,0,1
495,30,2014,0.0,0.0,0.0,0.0,67.0,67.0,0,0,0,0
496,30,2015,0.0,0.0,0.0,0.0,43.0,43.0,0,0,0,0
497,30,2016,0.0,0.0,0.0,0.0,10.0,10.0,0,0,0,0
498,30,2017,0.0,0.0,0.0,0.0,7.0,7.0,0,0,0,0
499,30,2018,0.0,0.0,0.0,0.0,7.0,7.0,0,0,0,0
500,30,2019,0.0,0.0,0.0,0.0,76.0,76.0,0,0,0,0
501,30,2020,0.0,0.0,0.0,0.0,5.0,5.0,0,0,0,0
502,30,2021,0.0,0.0,0.0,0.0,23.0,23.0,0,0,0,0
503,30,2022,1.0,0.0,0.0,0.0,68.0,69.0,1,0,0,0
504,30,2023,0.0,0.0,0.0,0.0,65.0,65.0,0,0,0,0
1063,31,2000,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0
1064,31,2001,0.0,0.0,0.0,0.0,10.0,10.0,0,0,0,0
1065,31,2002,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0
1066,31,2003,0.0,0.0,0.0,0.0,7.0,7.0,0,0,0,0
0,31,2004,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1067,31,2005,0.0,0.0,0.0,0.0,9.0,9.0,0,0,0,0
1068,31,2006,0.0,0.0,0.0,0.0,10.0,10.0,0,0,0,0
505,31,2007,0.0,0.0,0.0,0.0,7.0,7.0,0,0,0,0
506,31,2008,0.0,0.0,0.0,0.0,2.0,2.0,0,0,0,0
507,31,2009,0.0,0.0,0.0,0.0,2.0,2.0,0,0,0,0
508,31,2010,0.0,0.0,0.0,0.0,8.0,8.0,0,0,0,0
509,31,2011,0.0,0.0,0.0,0.0,5.0,5.0,0,0,0,0
510,31,2012,0.0,0.0,0.0,0.0,10.0,10.0,0,0,0,0
511,31,2013,0.0,0.0,0.0,0.0,15.0,15.0,0,0,0,0
512,31,2014,0.0,0.0,0.0,0.0,44.0,44.0,0,0,0,0
513,31,2015,0.0,0.0,0.0,0.0,25.0,25.0,0,0,0,0
514,31,2016,0.0,0.0,0.0,0.0,11.0,11.0,0,0,0,0
515,31,2017,0.0,0.0,0.0,0.0,6.0,6.0,0,0,0,0
516,31,2018,0.0,0.0,0.0,0.0,3.0,3.0,0,0,0,0
517,31,2019,0.0,0.0,0.0,0.0,58.0,58.0,0,0,0,0
518,31,2020,0.0,0.0,0.0,0.0,8.0,8.0,0,0,0,0
519,31,2021,0.0,0.0,0.0,0.0,14.0,14.0,0,0,0,0
520,31,2022,0.0,0.0,0.0,0.0,49.0,49.0,0,0,0,0
521,31,2023,1.0,0.0,0.0,0.0,92.0,93.0,1,0,0,0
0,32,2000,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1069,32,2001,0.0,0.0,0.0,0.0,2.0,2.0,0,0,0,0
1070,32,2002,0.0,0.0,0.0,0.0,4.0,4.0,0,0,0,0
1071,32,2003,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0
0,32,2004,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1072,32,2005,0.0,0.0,0.0,0.0,2.0,2.0,0,0,0,0
1073,32,2006,0.0,0.0,0.0,0.0,4.0,4.0,0,0,0,0
522,32,2007,0.0,0.0,0.0,0.0,3.0,3.0,0,0,0,0
523,32,2008,0.0,0.0,0.0,0.0,2.0,2.0,0,0,0,0
524,32,2009,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0
525,32,2010,0.0,0.0,0.0,0.0,15.0,15.0,0,0,0,0
526,32,2011,0.0,0.0,0.0,0.0,8.0,8.0,0,0,0,0
527,32,2012,0.0,0.0,0.0,0.0,6.0,6.0,0,0,0,0
528,32,2013,0.0,0.0,0.0,0.0,14.0,14.0,0,0,0,0
529,32,2014,0.0,0.0,0.0,0.0,25.0,25.0,0,0,0,0
530,32,2015,0.0,0.0,0.0,0.0,21.0,21.0,0,0,0,0
531,32,2016,0.0,0.0,0.0,0.0,4.0,4.0,0,0,0,0
532,32,2017,0.0,0.0,0.0,0.0,13.0,13.0,0,0,0,0
533,32,2018,0.0,0.0,0.0,0.0,3.0,3.0,0,0,0,0
534,32,2019,1.0,0.0,0.0,0.0,45.0,46.0,1,0,0,0
535,32,2020,0.0,0.0,0.0,0.0,5.0,5.0,0,0,0,0
536,32,2021,0.0,0.0,0.0,0.0,14.0,14.0,0,0,0,0
537,32,2022,0.0,0.0,0.0,0.0,30.0,30.0,0,0,0,0
538,32,2023,0.0,0.0,0.0,0.0,71.0,71.0,0,0,0,0
1074,33,2000,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0
1075,33,2001,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0
1076,33,2002,0.0,0.0,0.0,0.0,2.0,2.0,0,0,0,0
1077,33,2003,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0
0,33,2004,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1078,33,2005,0.0,0.0,0.0,0.0,4.0,4.0,0,0,0,0
1079,33,2006,0.0,0.0,0.0,0.0,3.0,3.0,0,0,0,0
539,33,2007,0.0,0.0,0.0,0.0,6.0,6.0,0,0,0,0
540,33,2008,0.0,0.0,0.0,0.0,2.0,2.0,0,0,0,0
0,33,2009,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
541,33,2010,0.0,0.0,0.0,0.0,9.0,9.0,0,0,0,0
542,33,2011,0.0,0.0,0.0,0.0,6.0,6.0,0,0,0,0
543,33,2012,0.0,0.0,0.0,0.0,4.0,4.0,0,0,0,0
544,33,2013,0.0,0.0,0.0,0.0,6.0,6.0,0,0,0,0
545,33,2014,0.0,0.0,0.0,0.0,23.0,23.0,0,0,0,0
546,33,2015,0.0,0.0,0.0,0.0,10.0,10.0,0,0,0,0
547,33,2016,0.0,0.0,0.0,0.0,2.0,2.0,0,0,0,0
548,33,2017,0.0,0.0,0.0,0.0,3.0,3.0,0,0,0,0
549,33,2018,0.0,0.0,0.0,0.0,5.0,5.0,0,0,0,0
550,33,2019,0.0,0.0,0.0,0.0,26.0,26.0,0,0,0,0
551,33,2020,0.0,0.0,0.0,0.0,2.0,2.0,0,0,0,0
552,33,2021,0.0,0.0,0.0,0.0,17.0,17.0,0,0,0,0
553,33,2022,0.0,0.0,0.0,0.0,23.0,23.0,0,0,0,0
554,33,2023,0.0,0.0,0.0,0.0,77.0,77.0,0,0,0,0
0,34,2000,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1080,34,2001,0.0,0.0,0.0,0.0,2.0,2.0,0,0,0,0
0,34,2002,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0,34,2003,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1081,34,2004,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0
1082,34,2005,0.0,0.0,0.0,0.0,2.0,2.0,0,0,0,0
0,34,2006,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
555,34,2007,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0
0,34,2008,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0,34,2009,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
556,34,2010,0.0,0.0,0.0,0.0,5.0,5.0,0,0,0,0
557,34,2011,0.0,0.0,0.0,0.0,2.0,2.0,0,0,0,0
558,34,2012,0.0,0.0,0.0,0.0,4.0,4.0,0,0,0,0
559,34,2013,0.0,0.0,0.0,0.0,7.0,7.0,0,0,0,0
560,34,2014,0.0,0.0,0.0,0.0,16.0,16.0,0,0,0,0
561,34,2015,0.0,0.0,0.0,0.0,16.0,16.0,0,0,0,0
562,34,2016,0.0,0.0,0.0,0.0,12.0,12.0,0,0,0,0
563,34,2017,0.0,0.0,0.0,0.0,5.0,5.0,0,0,0,0
564,34,2018,0.0,0.0,0.0,0.0,4.0,4.0,0,0,0,0
565,34,2019,0.0,0.0,0.0,0.0,12.0,12.0,0,0,0,0
566,34,2020,0.0,0.0,0.0,0.0,6.0,6.0,0,0,0,0
567,34,2021,0.0,0.0,0.0,0.0,17.0,17.0,0,0,0,0
568,34,2022,0.0,0.0,0.0,0.0,28.0,28.0,0,0,0,0
569,34,2023,0.0,0.0,0.0,0.0,73.0,73.0,0,0,0,0
1083,35,2000,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0
1084,35,2001,0.0,0.0,0.0,0.0,2.0,2.0,0,0,0,0
1085,35,2002,0.0,0.0,0.0,0.0,3.0,3.0,0,0,0,0
0,35,2003,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0,35,2004,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0,35,2005,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1086,35,2006,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0
570,35,2007,0.0,0.0,0.0,0.0,4.0,4.0,0,0,0,0
571,35,2008,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0
572,35,2009,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0
573,35,2010,0.0,0.0,0.0,0.0,8.0,8.0,0,0,0,0
574,35,2011,0.0,0.0,0.0,0.0,5.0,5.0,0,0,0,0
575,35,2012,0.0,0.0,0.0,0.0,3.0,3.0,0,0,0,0
576,35,2013,0.0,0.0,0.0,0.0,5.0,5.0,0,0,0,0
577,35,2014,0.0,0.0,0.0,0.0,15.0,15.0,0,0,0,0
578,35,2015,0.0,0.0,0.0,0.0,10.0,10.0,0,0,0,0
579,35,2016,0.0,0.0,0.0,0.0,9.0,9.0,0,0,0,0
580,35,2017,0.0,0.0,0.0,0.0,7.0,7.0,0,0,0,0
581,35,2018,0.0,0.0,0.0,0.0,4.0,4.0,0,0,0,0
582,35,2019,0.0,0.0,0.0,0.0,14.0,14.0,0,0,0,0
583,35,2020,0.0,0.0,0.0,0.0,3.0,3.0,0,0,0,0
584,35,2021,0.0,0.0,0.0,0.0,17.0,17.0,0,0,0,0
585,35,2022,0.0,0.0,0.0,0.0,21.0,21.0,0,0,0,0
586,35,2023,0.0,0.0,0.0,0.0,45.0,45.0,0,0,0,0
0,36,2000,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1087,36,2001,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0
1088,36,2002,0.0,0.0,0.0,0.0,3.0,3.0,0,0,0,0
1089,36,2003,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0
0,36,2004,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1090,36,2005,0.0,0.0,0.0,0.0,3.0,3.0,0,0,0,0
1091,36,2006,0.0,0.0,0.0,0.0,3.0,3.0,0,0,0,0
587,36,2007,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0
0,36,2008,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0,36,2009,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
588,36,2010,0.0,0.0,0.0,0.0,6.0,6.0,0,0,0,0
589,36,2011,0.0,0.0,0.0,0.0,6.0,6.0,0,0,0,0
590,36,2012,0.0,0.0,0.0,0.0,3.0,3.0,0,0,0,0
591,36,2013,0.0,0.0,0.0,0.0,6.0,6.0,0,0,0,0
592,36,2014,0.0,0.0,0.0,0.0,18.0,18.0,0,0,0,0
593,36,2015,0.0,0.0,0.0,0.0,5.0,5.0,0,0,0,0
594,36,2016,0.0,0.0,0.0,0.0,8.0,8.0,0,0,0,0
595,36,2017,0.0,0.0,0.0,0.0,6.0,6.0,0,0,0,0
596,36,2018,0.0,0.0,0.0,0.0,4.0,4.0,0,0,0,0
597,36,2019,0.0,0.0,0.0,0.0,12.0,12.0,0,0,0,0
598,36,2020,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0
599,36,2021,0.0,0.0,0.0,0.0,10.0,10.0,0,0,0,0
600,36,2022,0.0,0.0,0.0,0.0,19.0,19.0,0,0,0,0
601,36,2023,0.0,0.0,0.0,0.0,67.0,67.0,0,0,0,0
1092,37,2000,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0
0,37,2001,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1093,37,2002,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0
0,37,2003,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1094,37,2004,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0
1095,37,2005,0.0,0.0,0.0,0.0,2.0,2.0,0,0,0,0
1096,37,2006,0.0,0.0,0.0,0.0,3.0,3.0,0,0,0,0
602,37,2007,0.0,1.0,0.0,0.0,3.0,4.0,0,1,0,0
0,37,2008,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0,37,2009,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
603,37,2010,0.0,0.0,0.0,0.0,3.0,3.0,0,0,0,0
604,37,2011,0.0,0.0,0.0,0.0,11.0,11.0,0,0,0,0
605,37,2012,0.0,0.0,0.0,0.0,7.0,7.0,0,0,0,0
606,37,2013,0.0,0.0,0.0,0.0,5.0,5.0,0,0,0,0
607,37,2014,0.0,0.0,0.0,0.0,18.0,18.0,0,0,0,0
608,37,2015,0.0,0.0,0.0,0.0,7.0,7.0,0,0,0,0
609,37,2016,0.0,0.0,0.0,0.0,3.0,3.0,0,0,0,0
610,37,2017,0.0,0.0,0.0,0.0,3.0,3.0,0,0,0,0
611,37,2018,0.0,0.0,0.0,0.0,4.0,4.0,0,0,0,0
612,37,2019,0.0,0.0,0.0,0.0,13.0,13.0,0,0,0,0
613,37,2020,0.0,0.0,0.0,0.0,4.0,4.0,0,0,0,0
614,37,2021,0.0,0.0,0.0,0.0,13.0,13.0,0,0,0,0
615,37,2022,0.0,0.0,0.0,0.0,15.0,15.0,0,0,0,0
616,37,2023,0.0,0.0,0.0,0.0,78.0,78.0,0,0,0,0
0,38,2000,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0,38,2001,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1097,38,2002,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0
1098,38,2003,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0
1099,38,2004,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0
1100,38,2005,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0
1101,38,2006,0.0,0.0,0.0,0.0,3.0,3.0,0,0,0,0
617,38,2007,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0
0,38,2008,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0,38,2009,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
618,38,2010,0.0,0.0,0.0,0.0,8.0,8.0,0,0,0,0
619,38,2011,0.0,0.0,0.0,0.0,4.0,4.0,0,0,0,0
620,38,2012,0.0,0.0,0.0,0.0,8.0,8.0,0,0,0,0
621,38,2013,0.0,0.0,0.0,0.0,5.0,5.0,0,0,0,0
622,38,2014,0.0,0.0,0.0,0.0,17.0,17.0,0,0,0,0
623,38,2015,0.0,0.0,0.0,0.0,8.0,8.0,0,0,0,0
624,38,2016,0.0,0.0,0.0,0.0,10.0,10.0,0,0,0,0
625,38,2017,0.0,0.0,0.0,0.0,6.0,6.0,0,0,0,0
626,38,2018,0.0,0.0,0.0,0.0,6.0,6.0,0,0,0,0
627,38,2019,0.0,0.0,0.0,0.0,18.0,18.0,0,0,0,0
628,38,2020,0.0,0.0,0.0,0.0,7.0,7.0,0,0,0,0
629,38,2021,0.0,0.0,0.0,0.0,12.0,12.0,0,0,0,0
630,38,2022,0.0,0.0,0.0,0.0,32.0,32.0,0,0,0,0
631,38,2023,1.0,0.0,0.0,0.0,84.0,85.0,1,0,0,0
0,39,2000,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0,39,2001,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0,39,2002,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1102,39,2003,0.0,0.0,0.0,0.0,2.0,2.0,0,0,0,0
0,39,2004,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1103,39,2005,0.0,0.0,0.0,0.0,2.0,2.0,0,0,0,0
0,39,2006,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
632,39,2007,0.0,0.0,0.0,0.0,3.0,3.0,0,0,0,0
0,39,2008,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0,39,2009,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
633,39,2010,0.0,0.0,0.0,0.0,2.0,2.0,0,0,0,0
634,39,2011,0.0,0.0,0.0,0.0,10.0,10.0,0,0,0,0
635,39,2012,0.0,0.0,0.0,0.0,4.0,4.0,0,0,0,0
636,39,2013,0.0,0.0,0.0,0.0,4.0,4.0,0,0,0,0
637,39,2014,0.0,0.0,0.0,0.0,16.0,16.0,0,0,0,0
638,39,2015,0.0,0.0,0.0,0.0,14.0,14.0,0,0,0,0
639,39,2016,0.0,0.0,0.0,0.0,4.0,4.0,0,0,0,0
640,39,2017,0.0,0.0,0.0,0.0,4.0,4.0,0,0,0,0
641,39,2018,0.0,0.0,0.0,0.0,5.0,5.0,0,0,0,0
642,39,2019,0.0,0.0,0.0,0.0,14.0,14.0,0,0,0,0
643,39,2020,0.0,0.0,0.0,0.0,9.0,9.0,0,0,0,0
644,39,2021,0.0,0.0,0.0,0.0,18.0,18.0,0,0,0,0
645,39,2022,0.0,0.0,0.0,0.0,26.0,26.0,0,0,0,0
646,39,2023,1.0,0.0,0.0,0.0,78.0,79.0,1,0,0,0
0,40,2000,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0,40,2001,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1104,40,2002,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0
0,40,2003,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0,40,2004,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0,40,2005,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0,40,2006,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
647,40,2007,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0
0,40,2008,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0,40,2009,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
648,40,2010,0.0,0.0,0.0,0.0,4.0,4.0,0,0,0,0
649,40,2011,0.0,0.0,0.0,0.0,3.0,3.0,0,0,0,0
650,40,2012,0.0,0.0,0.0,0.0,4.0,4.0,0,0,0,0
651,40,2013,0.0,0.0,0.0,0.0,6.0,6.0,0,0,0,0
652,40,2014,0.0,0.0,0.0,0.0,15.0,15.0,0,0,0,0
653,40,2015,0.0,0.0,0.0,0.0,10.0,10.0,0,0,0,0
654,40,2016,0.0,0.0,0.0,0.0,8.0,8.0,0,0,0,0
655,40,2017,0.0,0.0,0.0,0.0,10.0,10.0,0,0,0,0
656,40,2018,0.0,0.0,0.0,0.0,5.0,5.0,0,0,0,0
657,40,2019,0.0,0.0,0.0,0.0,13.0,13.0,0,0,0,0
658,40,2020,0.0,0.0,0.0,0.0,8.0,8.0,0,0,0,0
659,40,2021,0.0,0.0,0.0,0.0,14.0,14.0,0,0,0,0
660,40,2022,0.0,0.0,0.0,0.0,38.0,38.0,0,0,0,0
661,40,2023,0.0,0.0,0.0,0.0,99.0,99.0,0,0,0,0
1105,41,2000,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0
1106,41,2001,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0
0,41,2002,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1107,41,2003,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0
0,41,2004,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0,41,2005,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0,41,2006,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
662,41,2007,0.0,0.0,1.0,0.0,2.0,3.0,0,0,1,0
0,41,2008,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
663,41,2009,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0
664,41,2010,0.0,0.0,0.0,0.0,4.0,4.0,0,0,0,0
665,41,2011,0.0,0.0,0.0,0.0,9.0,9.0,0,0,0,0
666,41,2012,0.0,0.0,0.0,0.0,6.0,6.0,0,0,0,0
667,41,2013,0.0,0.0,0.0,0.0,7.0,7.0,0,0,0,0
668,41,2014,0.0,0.0,0.0,0.0,8.0,8.0,0,0,0,0
669,41,2015,0.0,0.0,0.0,0.0,8.0,8.0,0,0,0,0
670,41,2016,0.0,0.0,0.0,0.0,6.0,6.0,0,0,0,0
671,41,2017,0.0,0.0,0.0,0.0,11.0,11.0,0,0,0,0
672,41,2018,0.0,0.0,0.0,0.0,3.0,3.0,0,0,0,0
673,41,2019,0.0,0.0,0.0,0.0,18.0,18.0,0,0,0,0
674,41,2020,0.0,0.0,0.0,0.0,6.0,6.0,0,0,0,0
675,41,2021,1.0,0.0,0.0,0.0,9.0,10.0,1,0,0,0
676,41,2022,0.0,0.0,0.0,0.0,41.0,41.0,0,0,0,0
677,41,2023,0.0,0.0,0.0,0.0,59.0,59.0,0,0,0,0
0,42,2000,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0,42,2001,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1108,42,2002,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0
0,42,2003,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0,42,2004,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0,42,2005,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1109,42,2006,0.0,0.0,0.0,0.0,2.0,2.0,0,0,0,0
678,42,2007,0.0,0.0,0.0,0.0,2.0,2.0,0,0,0,0
0,42,2008,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0,42,2009,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
679,42,2010,0.0,0.0,0.0,0.0,4.0,4.0,0,0,0,0
680,42,2011,0.0,0.0,0.0,0.0,2.0,2.0,0,0,0,0
681,42,2012,0.0,0.0,0.0,0.0,8.0,8.0,0,0,0,0
682,42,2013,0.0,0.0,0.0,0.0,5.0,5.0,0,0,0,0
683,42,2014,0.0,0.0,0.0,0.0,16.0,16.0,0,0,0,0
684,42,2015,0.0,0.0,0.0,0.0,15.0,15.0,0,0,0,0
685,42,2016,0.0,0.0,0.0,0.0,7.0,7.0,0,0,0,0
686,42,2017,0.0,0.0,0.0,0.0,11.0,11.0,0,0,0,0
687,42,2018,1.0,0.0,0.0,0.0,5.0,6.0,1,0,0,0
688,42,2019,0.0,0.0,0.0,0.0,14.0,14.0,0,0,0,0
689,42,2020,0.0,0.0,0.0,0.0,6.0,6.0,0,0,0,0
690,42,2021,0.0,0.0,0.0,0.0,12.0,12.0,0,0,0,0
691,42,2022,0.0,0.0,0.0,0.0,41.0,41.0,0,0,0,0
692,42,2023,0.0,0.0,0.0,0.0,78.0,78.0,0,0,0,0
1110,43,2000,0.0,0.0,0.0,0.0,2.0,2.0,0,0,0,0
0,43,2001,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0,43,2002,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1111,43,2003,0.0,0.0,0.0,0.0,2.0,2.0,0,0,0,0
0,43,2004,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0,43,2005,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1112,43,2006,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0
693,43,2007,0.0,0.0,0.0,0.0,3.0,3.0,0,0,0,0
694,43,2008,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0
0,43,2009,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
695,43,2010,0.0,0.0,0.0,0.0,6.0,6.0,0,0,0,0
696,43,2011,0.0,0.0,0.0,0.0,6.0,6.0,0,0,0,0
697,43,2012,0.0,0.0,0.0,0.0,6.0,6.0,0,0,0,0
698,43,2013,0.0,0.0,0.0,0.0,9.0,9.0,0,0,0,0
699,43,2014,0.0,0.0,0.0,0.0,10.0,10.0,0,0,0,0
700,43,2015,0.0,0.0,0.0,0.0,15.0,15.0,0,0,0,0
701,43,2016,0.0,0.0,0.0,0.0,9.0,9.0,0,0,0,0
702,43,2017,0.0,0.0,0.0,0.0,7.0,7.0,0,0,0,0
703,43,2018,0.0,0.0,0.0,0.0,9.0,9.0,0,0,0,0
704,43,2019,0.0,0.0,0.0,0.0,12.0,12.0,0,0,0,0
705,43,2020,0.0,0.0,0.0,0.0,12.0,12.0,0,0,0,0
706,43,2021,0.0,0.0,0.0,0.0,12.0,12.0,0,0,0,0
707,43,2022,0.0,0.0,0.0,0.0,44.0,44.0,0,0,0,0
708,43,2023,0.0,0.0,0.0,0.0,89.0,89.0,0,0,0,0
1113,44,2000,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0
1114,44,2001,0.0,0.0,0.0,0.0,3.0,3.0,0,0,0,0
0,44,2002,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1115,44,2003,0.0,0.0,0.0,0.0,2.0,2.0,0,0,0,0
0,44,2004,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1116,44,2005,0.0,0.0,0.0,0.0,2.0,2.0,0,0,0,0
0,44,2006,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
709,44,2007,0.0,1.0,0.0,0.0,2.0,3.0,0,1,0,0
710,44,2008,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0
0,44,2009,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
711,44,2010,0.0,0.0,0.0,0.0,2.0,2.0,0,0,0,0
712,44,2011,0.0,0.0,0.0,0.0,2.0,2.0,0,0,0,0
713,44,2012,0.0,0.0,0.0,0.0,3.0,3.0,0,0,0,0
714,44,2013,0.0,0.0,0.0,0.0,5.0,5.0,0,0,0,0
715,44,2014,0.0,0.0,0.0,0.0,20.0,20.0,0,0,0,0
716,44,2015,0.0,0.0,0.0,0.0,10.0,10.0,0,0,0,0
717,44,2016,0.0,0.0,0.0,0.0,11.0,11.0,0,0,0,0
718,44,2017,0.0,0.0,0.0,0.0,10.0,10.0,0,0,0,0
719,44,2018,0.0,0.0,0.0,0.0,5.0,5.0,0,0,0,0
720,44,2019,0.0,0.0,0.0,0.0,8.0,8.0,0,0,0,0
721,44,2020,0.0,0.0,0.0,0.0,2.0,2.0,0,0,0,0
722,44,2021,0.0,0.0,0.0,0.0,6.0,6.0,0,0,0,0
723,44,2022,0.0,1.0,0.0,0.0,31.0,32.0,0,1,0,0
724,44,2023,1.0,0.0,0.0,0.0,64.0,65.0,1,0,0,0
0,45,2000,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1117,45,2001,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0
0,45,2002,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1118,45,2003,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0
0,45,2004,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0,45,2005,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1119,45,2006,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0
